year,quarter,region,age_group,labor_force_sta,value,unit,source
2555,ไตรมาส 2,ภาคกลาง,,ในเขตเทศบาล,31.71,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 3,ภาคกลาง,,ในเขตเทศบาล,27.7,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 4,ภาคกลาง,,ในเขตเทศบาล,24.38,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 1,ภาคกลาง,,ในเขตเทศบาล,23.67,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 2,ภาคกลาง,,ในเขตเทศบาล,31.43,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,ภาคกลาง,,ในเขตเทศบาล,28.37,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,ภาคกลาง,,ในเขตเทศบาล,24.23,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 1,ภาคกลาง,,ในเขตเทศบาล,49.68,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 2,ภาคกลาง,,ในเขตเทศบาล,69.3,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 3,ภาคกลาง,,ในเขตเทศบาล,45.89,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,ภาคกลาง,,ในเขตเทศบาล,33.84,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 1,ภาคกลาง,,ในเขตเทศบาล,51.07,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2,ภาคกลาง,,ในเขตเทศบาล,50.36,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,ภาคกลาง,,ในเขตเทศบาล,58.23,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,ภาคกลาง,,ในเขตเทศบาล,50.04,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,ภาคกลาง,,ในเขตเทศบาล,64.45,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2,ภาคกลาง,,ในเขตเทศบาล,49,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,ภาคกลาง,,ในเขตเทศบาล,51.35,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,ภาคกลาง,,ในเขตเทศบาล,56.73,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,ภาคกลาง,,ในเขตเทศบาล,66.74,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,ภาคกลาง,,ในเขตเทศบาล,62.45,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 3,ภาคกลาง,,ในเขตเทศบาล,53.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 4,ภาคกลาง,,ในเขตเทศบาล,55.31,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 1,ภาคกลาง,,ในเขตเทศบาล,58.2,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 2,ภาคกลาง,,ในเขตเทศบาล,50.99,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 3,ภาคกลาง,,ในเขตเทศบาล,55.53,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 4,ภาคกลาง,,ในเขตเทศบาล,51.64,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 1,ภาคกลาง,,ในเขตเทศบาล,46.92,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 2,ภาคกลาง,,ในเขตเทศบาล,58.2,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 3,ภาคกลาง,,ในเขตเทศบาล,70.19,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 4,ภาคกลาง,,ในเขตเทศบาล,46,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 1,ภาคกลาง,,ในเขตเทศบาล,61.95,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 2,ภาคกลาง,,ในเขตเทศบาล,128.34,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 3,ภาคกลาง,,ในเขตเทศบาล,115.02,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 4,ภาคกลาง,,ในเขตเทศบาล,104.38,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 1,ภาคกลาง,,นอกเขตเทศบาล,36.97,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 2,ภาคกลาง,,นอกเขตเทศบาล,45.45,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 3,ภาคกลาง,,นอกเขตเทศบาล,34.6,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 4,ภาคกลาง,,นอกเขตเทศบาล,34.14,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 1,ภาคกลาง,,นอกเขตเทศบาล,35.17,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 2,ภาคกลาง,,นอกเขตเทศบาล,47.27,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,ภาคกลาง,,นอกเขตเทศบาล,52.62,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,ภาคกลาง,,นอกเขตเทศบาล,44.95,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 1,ภาคกลาง,,นอกเขตเทศบาล,48.89,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 2,ภาคกลาง,,นอกเขตเทศบาล,56.09,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 3,ภาคกลาง,,นอกเขตเทศบาล,55.56,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,ภาคกลาง,,นอกเขตเทศบาล,37.99,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 1,ภาคกลาง,,นอกเขตเทศบาล,68.92,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2,ภาคกลาง,,นอกเขตเทศบาล,44.21,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,ภาคกลาง,,นอกเขตเทศบาล,57.11,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,ภาคกลาง,,นอกเขตเทศบาล,53.9,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,ภาคกลาง,,นอกเขตเทศบาล,56.53,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2,ภาคกลาง,,นอกเขตเทศบาล,63.41,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,ภาคกลาง,,นอกเขตเทศบาล,61.42,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,ภาคกลาง,,นอกเขตเทศบาล,53.55,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,ภาคกลาง,,นอกเขตเทศบาล,56.44,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,ภาคกลาง,,นอกเขตเทศบาล,68.53,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 3,ภาคกลาง,,นอกเขตเทศบาล,68.07,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 4,ภาคกลาง,,นอกเขตเทศบาล,58.24,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 1,ภาคกลาง,,นอกเขตเทศบาล,72.96,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 2,ภาคกลาง,,นอกเขตเทศบาล,57.57,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 3,ภาคกลาง,,นอกเขตเทศบาล,70.77,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 4,ภาคกลาง,,นอกเขตเทศบาล,67.96,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 1,ภาคกลาง,,นอกเขตเทศบาล,55.86,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 2,ภาคกลาง,,นอกเขตเทศบาล,69.2,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 3,ภาคกลาง,,นอกเขตเทศบาล,67.25,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 4,ภาคกลาง,,นอกเขตเทศบาล,60.04,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 1,ภาคกลาง,,นอกเขตเทศบาล,73.4,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 2,ภาคกลาง,,นอกเขตเทศบาล,117.4,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 3,ภาคกลาง,,นอกเขตเทศบาล,116.76,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 4,ภาคกลาง,,นอกเขตเทศบาล,120.11,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 1,ภาคเหนือ,,รวม,48.76,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 2,ภาคเหนือ,,รวม,65.01,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 3,ภาคเหนือ,,รวม,41.6,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 4,ภาคเหนือ,,รวม,25.69,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 1,ภาคเหนือ,,รวม,30.77,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 2,ภาคเหนือ,,รวม,39.57,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,ภาคเหนือ,,รวม,49.53,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,ภาคเหนือ,,รวม,46.23,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 1,ภาคเหนือ,,รวม,44.86,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 2,ภาคเหนือ,,รวม,55.15,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 3,ภาคเหนือ,,รวม,48.91,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,ภาคเหนือ,,รวม,38.67,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 1,ภาคเหนือ,,รวม,52.23,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2,ภาคเหนือ,,รวม,49.66,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,ภาคเหนือ,,รวม,49.18,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,ภาคเหนือ,,รวม,47.73,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,ภาคเหนือ,,รวม,62.5,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2,ภาคเหนือ,,รวม,54.3,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,ภาคเหนือ,,รวม,63.6,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,ภาคเหนือ,,รวม,63.02,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,ภาคเหนือ,,รวม,64.13,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,ภาคเหนือ,,รวม,72.62,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 3,ภาคเหนือ,,รวม,61.38,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 4,ภาคเหนือ,,รวม,58.43,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 1,ภาคเหนือ,,รวม,69.12,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 2,ภาคเหนือ,,รวม,63.96,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 3,ภาคเหนือ,,รวม,58.73,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 4,ภาคเหนือ,,รวม,54.53,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 1,ภาคเหนือ,,รวม,52.73,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 2,ภาคเหนือ,,รวม,61.8,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 3,ภาคเหนือ,,รวม,54.5,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 4,ภาคเหนือ,,รวม,58.67,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 1,ภาคเหนือ,,รวม,53.07,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 2,ภาคเหนือ,,รวม,127.92,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 3,ภาคเหนือ,,รวม,93.55,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 4,ภาคเหนือ,,รวม,84.67,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 1,ภาคเหนือ,,ในเขตเทศบาล,11.93,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 2,ภาคเหนือ,,ในเขตเทศบาล,14.37,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 3,ภาคเหนือ,,ในเขตเทศบาล,11.3,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 4,ภาคเหนือ,,ในเขตเทศบาล,9.96,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 1,ภาคเหนือ,,ในเขตเทศบาล,11.36,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 2,ภาคเหนือ,,ในเขตเทศบาล,9.94,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,ภาคเหนือ,,ในเขตเทศบาล,14.9,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,ภาคเหนือ,,ในเขตเทศบาล,13.96,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 1,ภาคเหนือ,,ในเขตเทศบาล,16.05,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 2,ภาคเหนือ,,ในเขตเทศบาล,23.63,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 3,ภาคเหนือ,,ในเขตเทศบาล,18.96,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,ภาคเหนือ,,ในเขตเทศบาล,16.83,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 1,ภาคเหนือ,,ในเขตเทศบาล,20.47,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2,ภาคเหนือ,,ในเขตเทศบาล,22.69,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,ภาคเหนือ,,ในเขตเทศบาล,13.87,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,ภาคเหนือ,,ในเขตเทศบาล,17.21,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,ภาคเหนือ,,ในเขตเทศบาล,19.17,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2,ภาคเหนือ,,ในเขตเทศบาล,23.77,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,ภาคเหนือ,,ในเขตเทศบาล,21.33,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,ภาคเหนือ,,ในเขตเทศบาล,18.33,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,ภาคเหนือ,,ในเขตเทศบาล,26.84,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,ภาคเหนือ,,ในเขตเทศบาล,32.09,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 3,ภาคเหนือ,,ในเขตเทศบาล,26.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 4,ภาคเหนือ,,ในเขตเทศบาล,20.67,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 1,ภาคเหนือ,,ในเขตเทศบาล,22.74,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 2,ภาคเหนือ,,ในเขตเทศบาล,22.32,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 3,ภาคเหนือ,,ในเขตเทศบาล,23.36,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 4,ภาคเหนือ,,ในเขตเทศบาล,20.73,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 1,ภาคเหนือ,,ในเขตเทศบาล,18.74,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 2,ภาคเหนือ,,ในเขตเทศบาล,20,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 3,ภาคเหนือ,,ในเขตเทศบาล,27.6,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 4,ภาคเหนือ,,ในเขตเทศบาล,19.49,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 1,ภาคเหนือ,,ในเขตเทศบาล,20.4,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 2,ภาคเหนือ,,ในเขตเทศบาล,51.56,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 3,ภาคเหนือ,,ในเขตเทศบาล,43.01,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 4,ภาคเหนือ,,ในเขตเทศบาล,39.52,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 1,ภาคเหนือ,,นอกเขตเทศบาล,36.83,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 2,ภาคเหนือ,,นอกเขตเทศบาล,50.63,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 3,ภาคเหนือ,,นอกเขตเทศบาล,30.3,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 4,ภาคเหนือ,,นอกเขตเทศบาล,15.73,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 1,ภาคเหนือ,,นอกเขตเทศบาล,19.41,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 2,ภาคเหนือ,,นอกเขตเทศบาล,29.64,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,ภาคเหนือ,,นอกเขตเทศบาล,34.63,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,ภาคเหนือ,,นอกเขตเทศบาล,32.27,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 1,ภาคเหนือ,,นอกเขตเทศบาล,28.81,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 2,ภาคเหนือ,,นอกเขตเทศบาล,31.52,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 3,ภาคเหนือ,,นอกเขตเทศบาล,29.95,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,ภาคเหนือ,,นอกเขตเทศบาล,21.84,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 1,ภาคเหนือ,,นอกเขตเทศบาล,31.76,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2,ภาคเหนือ,,นอกเขตเทศบาล,26.96,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,ภาคเหนือ,,นอกเขตเทศบาล,35.32,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,ภาคเหนือ,,นอกเขตเทศบาล,30.51,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,ภาคเหนือ,,นอกเขตเทศบาล,43.33,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2,ภาคเหนือ,,นอกเขตเทศบาล,30.54,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,ภาคเหนือ,,นอกเขตเทศบาล,42.27,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,ภาคเหนือ,,นอกเขตเทศบาล,44.69,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,ภาคเหนือ,,นอกเขตเทศบาล,37.29,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,ภาคเหนือ,,นอกเขตเทศบาล,40.53,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 3,ภาคเหนือ,,นอกเขตเทศบาล,34.57,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 4,ภาคเหนือ,,นอกเขตเทศบาล,37.76,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 1,ภาคเหนือ,,นอกเขตเทศบาล,46.38,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 2,ภาคเหนือ,,นอกเขตเทศบาล,41.64,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 3,ภาคเหนือ,,นอกเขตเทศบาล,35.37,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 4,ภาคเหนือ,,นอกเขตเทศบาล,33.81,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 1,ภาคเหนือ,,นอกเขตเทศบาล,33.99,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 2,ภาคเหนือ,,นอกเขตเทศบาล,41.1,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 3,ภาคเหนือ,,นอกเขตเทศบาล,26.9,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 4,ภาคเหนือ,,นอกเขตเทศบาล,39.18,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 1,ภาคเหนือ,,นอกเขตเทศบาล,32.67,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 2,ภาคเหนือ,,นอกเขตเทศบาล,76.36,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 3,ภาคเหนือ,,นอกเขตเทศบาล,50.55,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 4,ภาคเหนือ,,นอกเขตเทศบาล,45.15,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 1,ภาคตะวันออกเฉียงเหนือ,,รวม,106.31,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 2,ภาคตะวันออกเฉียงเหนือ,,รวม,115.2,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 3,ภาคตะวันออกเฉียงเหนือ,,รวม,62.4,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 4,ภาคตะวันออกเฉียงเหนือ,,รวม,59.1,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 1,ภาคตะวันออกเฉียงเหนือ,,รวม,107.08,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 2,ภาคตะวันออกเฉียงเหนือ,,รวม,90.44,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,ภาคตะวันออกเฉียงเหนือ,,รวม,78.66,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,ภาคตะวันออกเฉียงเหนือ,,รวม,73.33,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 1,ภาคตะวันออกเฉียงเหนือ,,รวม,97.27,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 2,ภาคตะวันออกเฉียงเหนือ,,รวม,90.53,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 3,ภาคตะวันออกเฉียงเหนือ,,รวม,68.43,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,ภาคตะวันออกเฉียงเหนือ,,รวม,41.33,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 1,ภาคตะวันออกเฉียงเหนือ,,รวม,75.61,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2,ภาคตะวันออกเฉียงเหนือ,,รวม,93.53,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,ภาคตะวันออกเฉียงเหนือ,,รวม,79.33,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,ภาคตะวันออกเฉียงเหนือ,,รวม,52.26,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,ภาคตะวันออกเฉียงเหนือ,,รวม,84.27,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2,ภาคตะวันออกเฉียงเหนือ,,รวม,97.03,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,ภาคตะวันออกเฉียงเหนือ,,รวม,81.63,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,ภาคตะวันออกเฉียงเหนือ,,รวม,79.37,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,ภาคตะวันออกเฉียงเหนือ,,รวม,147.58,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,ภาคตะวันออกเฉียงเหนือ,,รวม,110.74,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 3,ภาคตะวันออกเฉียงเหนือ,,รวม,116.12,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 4,ภาคตะวันออกเฉียงเหนือ,,รวม,90.13,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 1,ภาคตะวันออกเฉียงเหนือ,,รวม,124.29,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 2,ภาคตะวันออกเฉียงเหนือ,,รวม,95.78,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 3,ภาคตะวันออกเฉียงเหนือ,,รวม,63.83,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 4,ภาคตะวันออกเฉียงเหนือ,,รวม,73.75,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 1,ภาคตะวันออกเฉียงเหนือ,,รวม,75.93,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 2,ภาคตะวันออกเฉียงเหนือ,,รวม,72.67,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 3,ภาคตะวันออกเฉียงเหนือ,,รวม,65.84,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 4,ภาคตะวันออกเฉียงเหนือ,,รวม,79.45,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 1,ภาคตะวันออกเฉียงเหนือ,,รวม,79.39,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 2,ภาคตะวันออกเฉียงเหนือ,,รวม,167.99,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 3,ภาคตะวันออกเฉียงเหนือ,,รวม,153.49,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 4,ภาคตะวันออกเฉียงเหนือ,,รวม,126.78,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 1,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,16.13,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 2,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,22.8,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 3,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,14.5,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 4,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,18,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 1,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,18.43,พันคน,สำนักงานสถิติแห่งชาติ
